Guid	GameId	Date	GameNumber	DayOfTheWeek	StartTime	DesignerHitterFlag	DayNightFlag	AwayTeamId	HomeTeamId	ParkId	AwayStartPitcherId	HomeStartPitcherId	HomePlateUmpireId	Base1UmpireId	Base2UmpireId	Base3UmpireId	LeftFieldUpireId	RightFieldUmpireId	Attendance	ScorerRecordId	TranslatorRecordId	Inputter	InputTime	Edit Time	HowScored	PitchesEntered	Temperature	WindDirection	WindSpeed	FieldCondition	Precipitation	Sky	Minutes	NumberOfInnings	AwayFinalScore	HomeFinalScore	AwayHits	HomeHits	AwayErrors	HomeErrors	AwayLeftOnBases	HomeLeftOnBases	WinningPitcher	LosingPitcher	SavePitcher	GameWinningRbi	AwayBatter1	AwayBatter1FieldPosition	AwayBatter2	AwayBatter2FieldPosition	AwayBatter3	AwayBatter3FieldPosition	AwayBatter4	AwayBatter4FieldPosition	AwayBatter5	AwayBatter5FieldPosition	AwayBatter6	AwayBatter6FieldPosition	AwayBatter7	AwayBatterFieldPosition	AwayBatter8	AwayBatter8FieldPosition	AwayBatter9	AwayBatter9FieldPosition	HomeBatter1	HomeBatter1FieldPosition	HomeBatter2	HomeBatter2FieldPosition	HomeBatter3	HomeBatter3FieldPosition	HomeBatter4	HomeBatter4FieldPosition	HomeBatter5	HomeBatter5FieldPosition	HomeBatter6	HomeBatter6FieldPosition	HomeBatter7	HomeBatter7FieldPosition	HomeBatter8	HomeBatter8FieldPosition	HomeBatter9	HomeBatter9FieldPosition	AwayFinishingPitcher	HomeFinishingPitcher
503A6C5C-5BE9-4DD3-92A1-4BB3744EFE54	MIA201607230	20160723	0	Saturday	710	F	N	NYN	MIA	MIA02	degrj001	fernj003	barrt901	basnt901	herna901	littw901	NULL	NULL	26841	NULL	NULL	NULL	NULL	NULL	1	1	77	0	0	4	1	5	189	9	2	7	10	15	2	0	11	11	fernj003	degrj001	NULL	NULL	reyej001	5	granc001	9	cespy001	7	lonej001	3	cabra002	6	walkn001	4	darnt001	2	lagaj001	8	degrj001	1	realj001	2	pradm001	5	yelic001	7	stanm004	9	ozunm001	8	dietd001	4	johnc003	3	hecha001	6	fernj003	1	goede001	wittn001
18874060-96FF-47BE-A81E-4BBAF9E5F2A2	CHA201608270	20160827	0	Saturday	611	T	N	SEA	CHA	CHI12	miraa002	quinj001	emmep901	hirsj901	reybd901	carav901	NULL	NULL	27318	NULL	NULL	NULL	NULL	NULL	1	1	84	7	13	0	0	0	171	9	3	9	7	15	0	0	5	8	quinj001	miraa002	NULL	NULL	martl004	8	hereg002	7	canor001	4	cruzn002	10	seagk001	5	gutif001	9	lee-d004	3	iannc001	2	martk001	6	eatoa002	8	andet001	6	cabrm002	7	abrej003	3	frazt001	5	mornj001	10	garca003	9	avila001	2	salat001	4	altad001	jonen001
711F74B8-11EE-404E-B342-4BCA09BC4E97	CIN201604220	20160422	0	Friday	711	F	N	CHN	CIN	CIN09	lestj001	moscj001	gibsg901	hicke901	lentn901	demud901	NULL	NULL	25940	NULL	NULL	NULL	NULL	NULL	1	1	61	1	8	0	0	0	183	9	8	1	9	5	0	1	5	4	lestj001	moscj001	NULL	NULL	fowld001	8	heywj001	9	bryak001	7	rizza001	3	zobrb001	4	baezj001	5	russa002	6	rossd001	2	lestj001	1	cozaz001	6	suare001	5	vottj001	3	philb001	4	mesod001	2	brucj001	9	duvaa001	7	holtt001	8	moscj001	1	grimj002	ohler001
B007ECBB-65E3-4BE5-BA38-4BCC0AECBFB7	BOS201608110	20160811	0	Thursday	711	T	N	NYA	BOS	BOS07	pinem001	rodre004	randt901	millb901	ticht901	knigb901	NULL	NULL	38161	NULL	NULL	NULL	NULL	NULL	1	1	94	2	14	0	0	2	182	9	4	2	7	9	0	0	4	9	cessl001	ziegb001	betad001	NULL	gardb001	7	ellsj001	8	headc001	5	rodra001	10	casts001	4	gregd001	6	sancg002	2	romia002	3	hicka001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	bradj001	8	shawt001	5	holtb002	9	leons001	2	benia002	7	betad001	barnm001
DF84A8E5-4E55-4E0C-96FA-4BD88868C817	MIA201608270	20160827	0	Saturday	712	F	N	SDN	MIA	MIA02	richc002	urenj001	gormb901	carlm901	porta901	fagac901	NULL	NULL	20007	NULL	NULL	NULL	NULL	NULL	1	1	76	0	0	4	1	5	191	9	1	0	7	9	0	1	8	8	richc002	urenj001	quack001	NULL	jankt001	8	myerw001	3	solay001	5	dicka001	7	schir001	4	arcio001	9	norrd001	2	sardl001	6	richc002	1	andir001	4	pradm001	5	yelic001	7	ozunm001	8	franj004	9	johnc003	3	mathj001	2	hecha001	6	urenj001	1	quack001	rodnf001
0A37BC0C-E02A-44B5-9BB8-4BF64A027964	PIT201606240	20160624	0	Friday	707	F	N	LAN	PIT	PIT08	tepen001	tailj001	barbs901	kulpr901	conrc901	mealj901	NULL	NULL	28226	NULL	NULL	NULL	NULL	NULL	1	1	80	2	7	0	0	2	197	9	6	8	13	12	0	0	7	6	felin001	tepen001	melam001	NULL	utlec001	4	seagc001	6	turnj001	5	gonza003	3	kendh001	7	pedej001	8	grany001	2	puigy001	9	tepen001	1	jasoj001	3	marts002	7	mccua001	8	kangj001	5	joycm001	9	mercj002	6	rodrs002	4	stewc001	2	tailj001	1	hatcc002	melam001
ADA8630A-4BF7-4433-824E-4C158680247E	NYN201604290	20160429	0	Friday	709	F	N	SFN	NYN	NYC20	peavj001	matzs001	morag901	nauep901	kulpr901	conrc901	NULL	NULL	39764	NULL	NULL	NULL	NULL	NULL	1	1	52	6	11	0	0	0	197	9	1	13	9	12	0	1	13	5	matzs001	peavj001	NULL	NULL	spand001	8	panij002	4	duffm002	5	poseb001	2	pench001	9	beltb001	3	crawb001	6	peavj001	1	pagaa001	7	granc001	9	wrigd002	5	confm001	7	cespy001	8	dudal001	3	walkn001	4	cabra002	6	plawk001	2	matzs001	1	lopej002	basta001
7AE094E3-352C-47C6-854E-4C1956838CE2	MIN201609221	20160922	1	Thursday	110	T	D	DET	MIN	MIN04	sanca004	deanp001	cedeg901	lentn901	blakr901	johna901	NULL	NULL	18374	NULL	NULL	NULL	NULL	NULL	1	1	66	5	8	0	0	2	189	9	9	2	9	5	1	1	5	5	wilsa001	wimma001	NULL	NULL	maybc001	8	iglej001	6	cabrm001	10	martj006	9	uptoj001	7	mccaj001	2	jonej006	5	saltj001	3	romia001	4	dozib001	4	polaj001	6	keplm001	9	sanom001	5	vargk001	3	suzuk001	10	grosr001	7	murpj001	2	buxtb001	8	lowem002	tonkm001
214EE5EF-61BE-4109-A682-4C3CE3391A07	DET201604280	20160428	0	Thursday	110	T	D	OAK	DET	DET05	bassc001	sanca004	muchm901	wintm901	wegnm901	fostm901	NULL	NULL	26200	NULL	NULL	NULL	NULL	NULL	1	1	45	6	3	0	0	3	184	9	3	7	6	11	0	0	11	8	sanca004	bassc001	rodrf003	NULL	burnb002	8	lowrj001	4	reddj001	9	davik003	10	vogts001	2	canhm001	7	coghc001	5	alony001	3	semim001	6	kinsi001	4	martj006	9	cabrm001	3	martv001	10	uptoj001	7	castn001	5	saltj001	2	iglej001	6	gosea001	8	madsr001	rodrf003
C6080626-B6B1-4BCC-9267-4C4B468C70A2	ARI201604100	20160410	0	Sunday	110	F	D	CHN	ARI	PHO01	arrij001	mills001	wolfj901	johna901	cedeg901	coope901	NULL	NULL	33258	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	201	9	7	3	12	8	0	0	10	5	arrij001	mills001	NULL	NULL	zobrb001	4	heywj001	8	bryak001	9	rizza001	3	solej001	7	lastt001	5	montm001	2	russa002	6	arrij001	1	brits001	8	gossp001	4	goldp001	3	perad001	9	drurb001	7	lambj001	5	owinc001	6	herrc001	2	mills001	1	ramin001	buscm002
59260579-96B0-4FAC-9254-4C5A98545C0A	OAK201609050	20160905	0	Monday	107	T	D	ANA	OAK	OAK01	weavj003	alcar001	carav901	blakr901	reybd901	welkb901	NULL	NULL	18149	NULL	NULL	NULL	NULL	NULL	1	1	67	3	6	0	0	1	224	9	10	7	14	11	0	2	9	11	valdj003	alcar001	baila001	NULL	calhk001	9	troum001	8	pujoa001	10	cronc002	3	martj007	5	simma001	6	bussn001	7	bandj001	2	cowak001	4	semim001	6	valed001	9	vogts001	10	davik003	7	alony001	3	healr001	5	wendj002	4	smolj002	8	maxwb001	2	baila001	hendl001
779CB2E1-0483-4E2D-AE52-4C69B0F25712	COL201606260	20160626	0	Sunday	211	F	D	ARI	COL	DEN02	corbp001	bettc001	kellj901	tumpj901	nauep901	porta901	NULL	NULL	32435	NULL	NULL	NULL	NULL	NULL	1	1	89	8	5	0	0	1	215	9	7	9	15	11	1	0	10	8	estec001	bracs001	NULL	NULL	seguj002	6	bourm001	8	goldp001	3	lambj001	5	weekr001	7	herrc001	2	tomay001	9	drurb001	4	corbp001	1	blacc001	8	lemad001	4	arenn001	5	stort001	6	gonzc001	9	rabur001	7	reynm001	3	hundn001	2	bettc001	1	bracs001	estec001
42D3AD00-27A2-4C68-BC06-4C6FB8B34901	SDN201609070	20160907	0	Wednesday	611	F	N	BOS	SDN	SAN02	pricd001	cosaj001	danlk901	knigb901	randt901	millb901	NULL	NULL	31662	NULL	NULL	NULL	NULL	NULL	1	1	70	3	6	0	0	2	181	9	7	2	9	7	0	1	6	6	pricd001	cosaj001	NULL	NULL	pedrd001	4	bogax001	6	bettm001	9	ramih003	3	leons001	2	bradj001	8	younc004	7	shawt001	5	pricd001	1	jay-j001	9	sardl001	6	myerw001	3	solay001	5	dicka001	7	norrd001	2	schir001	4	jankt001	8	cosaj001	1	kimbc001	campl001
E9CACE7C-A6AA-4046-BDAD-4CA6A4EE52C2	NYN201607262	20160726	2	Tuesday	804	F	N	SLN	NYN	NYC20	garcj004	colob001	wintm901	wegnm901	muchm901	may-b901	NULL	NULL	37116	NULL	NULL	NULL	NULL	NULL	1	1	87	5	13	0	0	2	153	9	1	3	4	6	1	0	2	7	colob001	garcj004	famij001	NULL	garcg002	5	diaza003	6	hollm001	7	gyorj001	3	phamt001	8	gricr001	9	wongk001	4	rosaa002	2	garcj004	1	lagaj001	8	cabra002	6	cespy001	7	florw001	5	walkn001	4	lonej001	3	darnt001	2	deaza001	9	colob001	1	kiekd001	famij001
3FCE6E7D-944C-4335-A5A8-4CA87C66209E	CLE201607310	20160731	0	Sunday	146	T	D	OAK	CLE	CLE08	grays001	klubc001	wendh902	laynj901	barrs901	gibsh902	NULL	NULL	23739	NULL	NULL	NULL	NULL	NULL	1	1	81	1	6	0	0	2	163	9	0	8	6	10	0	0	8	6	klubc001	grays001	NULL	NULL	crisc001	7	semim001	6	reddj001	9	davik003	10	vogts001	2	alony001	3	smolj002	8	muncm001	4	healr001	5	santc002	3	kipnj001	4	lindf001	6	napom001	10	ramij003	5	chisl001	9	naqut001	8	almoa001	7	perer003	2	wendj001	adama001
0F53830D-5A5F-4709-AC1C-4CDFE6FF9633	CHA201606290	20160629	0	Wednesday	710	T	N	MIN	CHA	CHI12	nolar001	shiej002	kulpr901	conrc901	mealj901	barbs901	NULL	NULL	18571	NULL	NULL	NULL	NULL	NULL	1	1	76	4	7	0	0	2	183	9	6	9	11	13	1	1	10	5	shiej002	nolar001	jonen001	NULL	nunee002	5	grosr001	7	mauej001	3	dozib001	4	plout001	10	keplm001	9	escoe001	6	suzuk001	2	buxtb001	8	andet001	6	eatoa002	9	abrej003	10	frazt001	3	navad001	2	lawrb002	4	shucj001	8	garca003	7	salat001	5	boshb001	jonen001
17A11AC8-D8B7-4BBD-B23C-4D131AE5F90D	ANA201608040	20160804	0	Thursday	407	T	D	OAK	ANA	ANA01	hahnj001	nolar001	coope901	wolfj901	whitc901	cedeg901	NULL	NULL	34196	NULL	NULL	NULL	NULL	NULL	1	1	83	8	8	0	0	1	234	10	8	6	11	14	1	0	5	9	madsr001	morim002	dullr001	NULL	crisc001	7	muncm001	4	valed001	9	davik003	10	alony001	3	semim001	6	smolj002	8	maxwb001	2	healr001	5	escoy001	5	calhk001	9	pujoa001	10	simma001	6	choij001	7	martj007	3	bandj001	2	pennc001	4	robis001	8	dullr001	morim002
6FF65DCC-4B88-4A57-ADB5-4D393E89C82C	SLN201605050	20160505	0	Thursday	1246	F	D	PHI	SLN	STL10	eickj001	garcj004	carlm901	dimum901	blakr901	wolcq901	NULL	NULL	41818	NULL	NULL	NULL	NULL	NULL	1	1	61	3	16	0	0	2	159	9	0	4	5	7	0	1	5	5	garcj004	eickj001	NULL	NULL	herro001	8	galvf001	6	blana001	5	ruf-d001	3	ruppc001	2	hernc005	4	goedt001	7	bourp001	9	eickj001	1	carpm002	5	piscs001	9	mossb001	7	adamm002	3	moliy001	2	hazej001	8	wongk001	4	tejar001	6	garcj004	1	hernd002	roset001
191E4998-CA19-49AA-96F9-4D39F70F2E7F	OAK201608080	20160808	0	Monday	707	T	N	BAL	OAK	OAK01	gausk001	gravk001	hudsm901	joycj901	fairc901	morag901	NULL	NULL	10407	NULL	NULL	NULL	NULL	NULL	1	1	61	3	14	0	0	1	149	9	2	3	7	7	0	0	5	7	gravk001	gausk001	madsr001	NULL	jonea003	8	kim-h001	7	machm001	5	davic003	3	trumm001	9	alvap001	10	wietm001	2	schoj001	4	hardj003	6	crisc001	8	muncm001	4	vogts001	2	davik003	7	valed001	9	alony001	3	butlb003	10	semim001	6	healr001	5	odayd001	madsr001
9A87071B-5F67-41C3-B133-4D597247068A	MIA201607080	20160708	0	Friday	711	F	N	CIN	MIA	MIA02	strad003	fernj003	demud901	hicke901	may-b901	estam901	NULL	NULL	22333	NULL	NULL	NULL	NULL	NULL	1	1	79	0	0	4	1	5	136	9	1	3	6	7	0	2	4	4	fernj003	strad003	ramoa001	NULL	cozaz001	6	hamib001	8	vottj001	3	brucj001	9	duvaa001	7	philb001	4	suare001	5	barnt001	2	strad003	1	realj001	2	pradm001	5	yelic001	7	stanm004	9	ozunm001	8	dietd001	4	kelld001	3	hecha001	6	fernj003	1	ohler001	ramoa001
FF4BCDEA-7B8A-47A0-B0AD-4D6AFB5FF32E	WAS201604230	20160423	0	Saturday	105	F	D	MIN	WAS	WAS11	hughp001	roart001	joycj901	basnt901	hoyej901	fairc901	NULL	NULL	35974	NULL	NULL	NULL	NULL	NULL	1	1	63	1	7	0	0	2	159	9	0	2	2	7	0	0	6	6	roart001	hughp001	papej001	NULL	dozib001	4	rosae001	7	mauej001	3	sanom001	5	arcio001	9	escoe001	6	keplm001	8	suzuk001	2	hughp001	1	heisc001	8	renda001	5	harpb003	9	zimmr001	3	drews001	4	wertj001	7	ramow001	2	espid001	6	roart001	1	fienc001	papej001
9B08C4F1-1BCD-4B35-AC41-4DB4B9903924	PHI201607060	20160706	0	Wednesday	107	F	D	ATL	PHI	PHI13	jenkt001	hellj001	nauep901	fairc901	dejer901	joycj901	NULL	NULL	19211	NULL	NULL	NULL	NULL	NULL	1	1	92	4	6	0	0	2	174	9	3	4	7	9	0	2	8	7	nerih001	vizca001	gomej002	NULL	petej002	4	incie001	8	freef001	3	markn001	9	franj004	7	garca004	5	piera001	2	aybae001	6	jenkt001	1	herro001	8	bourp001	9	aschc001	7	franm004	5	ruizc001	2	joset001	3	galvf001	6	hernc005	4	hellj001	1	vizca001	gomej002
9DB72C99-F2AB-4A03-960D-4DC3B64B93F9	NYN201604080	20160408	0	Friday	112	F	D	PHI	NYN	NYC20	eickj001	degrj001	nauep901	conrc901	mealj901	kulpr901	NULL	NULL	44099	NULL	NULL	NULL	NULL	NULL	1	1	47	3	21	0	0	0	189	9	2	7	8	9	1	1	5	8	degrj001	eickj001	NULL	NULL	galvf001	6	hernc005	4	herro001	8	howar001	3	blana001	5	huntc001	9	ruppc001	2	burre001	7	eickj001	1	granc001	9	wrigd002	5	cespy001	8	dudal001	3	walkn001	4	confm001	7	cabra002	6	darnt001	2	degrj001	1	nerih001	basta001
3086E8D9-1C5C-4A44-BC89-4DE31E1DD8D6	MIN201608130	20160813	0	Saturday	610	T	N	KCA	MIN	MIN04	gee-d001	dufft001	danlk901	nauep901	fleta901	rippm901	NULL	NULL	30147	NULL	NULL	NULL	NULL	NULL	1	1	79	3	10	0	0	2	155	9	3	5	8	12	0	2	6	9	dufft001	gee-d001	kintb001	NULL	orlap001	8	cuthc001	5	cainl001	9	hosme001	3	morak001	10	peres002	2	gorda001	7	escoa003	6	mondr003	4	dozib001	4	grosr001	7	mauej001	3	sanom001	10	keplm001	9	polaj001	5	escoe001	6	suzuk001	2	rosae001	8	flynb001	kintb001
75493D69-2856-4231-8940-4DF1C6CD7A2B	NYN201605200	20160520	0	Friday	711	F	N	MIL	NYN	NYC20	peraw001	matzs001	wolfj901	johna901	cedeg901	barkl901	NULL	NULL	36239	NULL	NULL	NULL	NULL	NULL	1	1	69	1	12	0	0	1	151	9	2	3	3	7	0	0	0	8	matzs001	peraw001	famij001	NULL	villj001	6	pereh001	5	lucrj001	2	cartc002	3	hilla001	4	nieuk001	9	broxk001	8	presa001	7	peraw001	1	granc001	9	cabra002	6	confm001	7	cespy001	8	walkn001	4	dudal001	3	campe001	5	river003	2	matzs001	1	capuc001	famij001
F6DD93FF-79B9-4B5E-834C-4E1DBDA9E5CE	KCA201607240	20160724	0	Sunday	118	T	D	TEX	KCA	KAN06	grifa002	volqe001	coope901	wolfj901	johna901	fairc901	NULL	NULL	32739	NULL	NULL	NULL	NULL	NULL	1	1	95	4	4	0	0	2	183	9	2	1	11	7	0	0	9	7	claua001	hochl001	dysos001	NULL	profj001	5	mazan001	9	desmi001	8	belta001	10	odorr001	4	andre001	6	morem001	3	chirr001	2	deshd002	7	escoa003	6	cuthc001	5	hosme001	10	morak001	3	gorda001	7	orlap001	9	merrw001	4	buted001	2	dysoj001	8	dysos001	daviw001
C1B2737E-6806-4CBC-A191-4E3CDAD331BD	TOR201609260	20160926	0	Monday	707	T	N	NYA	TOR	TOR02	sevel001	happj001	ticht901	hallt901	sches901	cuzzp901	NULL	NULL	44532	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	202	9	7	5	11	6	1	2	6	10	warra001	grilj001	laynt001	NULL	gardb001	7	ellsj001	8	sancg002	2	butlb003	10	headc001	5	teixm001	3	gregd001	6	hicka001	9	torrr001	4	travd001	4	donaj001	5	encae001	10	bautj002	9	martr004	2	tulot001	6	saunm001	7	smoaj001	3	pillk001	8	laynt001	barnd002
076B44F1-FEF4-456E-B688-4E517B2AAA9E	SFN201605110	20160511	0	Wednesday	1245	F	D	TOR	SFN	SFO03	strom001	bumgm001	randt901	belld901	hamaa901	hallt901	NULL	NULL	41372	NULL	NULL	NULL	NULL	NULL	1	1	62	2	10	0	0	2	268	13	4	5	11	12	2	2	14	16	suara001	teper001	NULL	NULL	pillk001	8	donaj001	5	bautj002	9	encae001	3	tulot001	6	martr004	2	barnd001	4	carre001	7	strom001	1	spand001	8	panij002	4	duffm002	5	poseb001	2	pench001	9	crawb001	6	gillc001	3	blang001	7	bumgm001	1	teper001	suara001
7AD1DEC7-77F5-4955-BC39-4E5439CACB0C	WAS201604120	20160412	0	Tuesday	707	F	N	ATL	WAS	WAS11	chacj001	gonzg003	iassd901	davib902	barrl901	scotd901	NULL	NULL	18378	NULL	NULL	NULL	NULL	NULL	1	1	61	5	14	0	0	1	167	9	1	2	6	8	0	1	9	5	treib001	johnj010	rivef001	NULL	smitm007	8	markn001	9	freef001	3	garca004	5	franj004	7	aybae001	6	flowt001	2	beckg001	4	chacj001	1	taylm002	8	renda001	5	harpb003	9	zimmr001	3	murpd006	4	wertj001	7	espid001	6	lobaj001	2	gonzg003	1	vizca001	rivef001
FC991D16-6FF9-40F3-8C92-4EBC1AC69EE0	TOR201604080	20160408	0	Friday	727	T	N	BOS	TOR	TOR02	kellj001	strom001	fagac901	laynj901	wendh902	gibsh902	NULL	NULL	48871	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	204	9	8	7	11	9	0	1	6	8	barnm001	stord001	kimbc001	NULL	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	shawt001	5	holtb002	7	hanir001	2	bradj001	8	pillk001	8	donaj001	10	bautj002	9	encae001	3	tulot001	6	saunm001	7	martr004	2	goinr001	4	barnd001	5	kimbc001	biagj001
9E706CEB-D00F-4C07-AFA0-4ED9AF8BF12C	CIN201608220	20160822	0	Monday	1236	F	D	LAN	CIN	CIN09	kazms001	bailh001	culbf901	gonzm901	buckc901	reynj901	NULL	NULL	15690	NULL	NULL	NULL	NULL	NULL	1	1	76	6	3	0	0	2	242	9	18	9	21	14	1	0	7	14	chavj001	bailh001	NULL	NULL	utlec001	4	seagc001	6	gonza003	3	grany001	2	pedej001	8	kendh001	7	tolea001	9	seger001	5	kazms001	1	hamib001	8	peraj003	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	barnt001	2	bailh001	1	fielj002	holtt001
240C9565-3D16-4B08-B0DB-4EDA5956F0F0	PIT201609080	20160908	0	Thursday	707	F	N	CIN	PIT	PIT08	strad003	novai001	nauep901	fostm901	barrl901	hobep901	NULL	NULL	22288	NULL	NULL	NULL	NULL	NULL	1	1	84	1	14	0	0	2	148	9	1	4	6	11	0	1	4	13	novai001	strad003	NULL	NULL	peraj003	8	cozaz001	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	barnt001	2	strad003	1	harrj002	4	bellj005	9	mccua001	8	polag001	7	kangj001	5	freed001	3	cervf001	2	mercj002	6	novai001	1	ohler001	NULL
59157F44-0A0A-436D-9F54-4EE62D2CD340	BOS201604300	20160430	0	Saturday	710	T	N	NYA	BOS	BOS07	pinem001	porcr001	iassd901	porta901	tumpj901	barkl901	NULL	NULL	37901	NULL	NULL	NULL	NULL	NULL	1	1	52	7	15	0	0	2	210	9	0	8	5	14	0	1	6	12	porcr001	pinem001	NULL	NULL	ellsj001	8	gardb001	7	beltc001	9	teixm001	3	rodra001	10	mccab002	2	casts001	4	gregd001	6	headc001	5	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	shawt001	5	holtb002	7	vazqc001	2	bradj001	8	goodn001	tazaj001
BAD9B33A-B0C8-4C34-8AA3-4F280E149650	ARI201606130	20160613	0	Monday	640	F	N	LAN	ARI	PHO01	bolsm001	greiz001	torrc901	knigb901	holbs901	davig901	NULL	NULL	21374	NULL	NULL	NULL	NULL	NULL	1	1	98	3	9	0	0	1	201	9	2	3	7	6	0	0	10	3	greiz001	bolsm001	ziegb001	NULL	utlec001	4	seagc001	6	turnj001	5	gonza003	3	thomt002	9	pedej001	8	grany001	2	vanss001	7	bolsm001	1	seguj002	4	lambj001	5	goldp001	3	perad001	8	castw002	2	obrip002	7	tomay001	9	greiz001	1	ahmen001	6	blanj001	ziegb001
0E1CC134-6DB8-402B-B3A7-4F370C0C754B	CHA201605070	20160507	0	Saturday	610	T	N	MIN	CHA	CHI12	sante001	salec001	millb901	hobep901	knigb901	ticht901	NULL	NULL	28049	NULL	NULL	NULL	NULL	NULL	1	1	60	4	16	0	0	1	178	9	2	7	4	13	0	0	6	11	salec001	sante001	NULL	NULL	mastd002	9	nunee002	6	sanom001	10	plout001	5	parkb002	3	arcio001	7	polaj001	4	suzuk001	2	santd001	8	eatoa002	9	jacka001	8	abrej003	3	frazt001	5	cabrm002	7	lawrb002	4	garca003	10	navad001	2	salat001	6	tonkm001	dukez001
B55BB1A4-9186-4444-B66B-4F3A8143A28F	SLN201609140	20160914	0	Wednesday	1246	F	D	CHN	SLN	STL10	lestj001	martc006	danlk901	rippm901	westj901	fleta901	NULL	NULL	44701	NULL	NULL	NULL	NULL	NULL	1	1	83	4	5	0	0	1	157	9	7	0	12	3	0	0	6	2	lestj001	martc006	NULL	NULL	fowld001	8	bryak001	7	rizza001	3	zobrb001	4	russa002	6	heywj001	9	baezj001	5	rossd001	2	lestj001	1	carpm002	3	diaza003	6	piscs001	9	mossb001	7	moliy001	2	gyorj001	5	gricr001	8	wongk001	4	martc006	1	rondh001	wachm001
73064A2E-74A0-4E11-8AE8-4F5E6DE124C9	PIT201604150	20160415	0	Friday	708	F	N	MIL	PIT	PIT08	nelsj004	lockj001	hudsm901	hoyej901	fairc901	joycj901	NULL	NULL	24280	NULL	NULL	NULL	NULL	NULL	1	1	67	7	7	0	0	1	210	9	8	4	11	8	2	1	12	9	nelsj004	lockj001	NULL	NULL	santd002	9	villj001	6	braur002	7	lucrj001	2	cartc002	3	hilla001	5	genns001	4	nelsj004	1	broxk001	8	jasoj001	3	mccua001	8	freed001	5	marts002	7	cervf001	2	polag001	9	harrj002	4	mercj002	6	lockj001	1	jeffj001	schua001
1F40FA0F-134F-4694-B764-4F61D113BE8A	TEX201608170	20160817	0	Wednesday	711	T	N	OAK	TEX	ARL02	manas001	darvy001	danlk901	lentn901	fleta901	westj901	NULL	NULL	26743	NULL	NULL	NULL	NULL	NULL	1	1	79	4	10	0	0	3	174	9	2	6	8	11	1	0	6	7	darvy001	manas001	NULL	NULL	crisc001	7	valed001	9	vogts001	2	davik003	10	alony001	3	semim001	6	healr001	5	smolj002	8	muncm001	4	deshd002	7	desmi001	8	beltc001	10	belta001	5	lucrj001	2	rua-r001	3	profj001	4	andre001	6	stubd001	9	could001	bushm001
32F483CD-E23F-4D1B-AA8E-4FA8ACD6E73D	PIT201606110	20160611	0	Saturday	716	F	N	SLN	PIT	PIT08	martc006	lirif001	estam901	demud901	hicke901	gibsg901	NULL	NULL	36962	NULL	NULL	NULL	NULL	NULL	1	1	83	2	13	0	0	2	164	9	5	1	8	6	0	0	8	5	martc006	lirif001	roset001	NULL	gricr001	8	diaza003	6	hollm001	7	peraj001	5	adamm002	3	moliy001	2	mossb001	9	gyorj001	4	martc006	1	jasoj001	3	mccua001	8	polag001	9	kangj001	5	marts002	7	harrj002	4	mercj002	6	stewc001	2	lirif001	1	roset001	camia001
675AC900-7E0D-440D-A048-4FB8C317D271	PIT201608230	20160823	0	Tuesday	707	F	N	HOU	PIT	PIT08	musgj001	novai001	bakej902	timmt901	hobep901	everm901	NULL	NULL	28760	NULL	NULL	NULL	NULL	NULL	1	1	81	1	5	0	0	2	152	9	1	7	6	11	1	0	5	6	novai001	musgj001	NULL	NULL	sprig001	9	brega001	5	altuj001	4	corrc001	6	reeda002	3	gonzm002	7	hernt002	8	castj006	2	musgj001	1	fraza001	4	joycm001	9	mccua001	8	polag001	7	freed001	5	bellj005	3	cervf001	2	mercj002	6	novai001	1	felim001	NULL
C6606DE4-3595-4E5D-B636-4FC73D13B565	TEX201605280	20160528	0	Saturday	616	T	N	PIT	TEX	ARL02	nicaj001	darvy001	demud901	fagac901	gibsg901	hicke901	NULL	NULL	46950	NULL	NULL	NULL	NULL	NULL	1	1	87	6	11	0	0	2	188	9	2	5	7	9	0	2	7	5	darvy001	nicaj001	NULL	NULL	jasoj001	3	mccua001	8	polag001	9	freed001	5	marts002	7	cervf001	2	joycm001	10	mercj002	6	figuc001	4	profj001	4	desmi001	8	fielp001	10	belta001	5	mazan001	9	morem001	3	andre001	6	hoyij001	7	wilsb002	2	watst001	dysos001
39B9E4CE-8031-4F33-866A-4FF229954180	SDN201607170	20160717	0	Sunday	143	F	D	SFN	SDN	SAN02	cuetj001	jacke001	morag901	hicke901	estam901	demud901	NULL	NULL	35784	NULL	NULL	NULL	NULL	NULL	1	1	78	4	9	0	0	1	205	9	3	5	2	10	1	2	7	8	jacke001	cuetj001	maurb001	NULL	spand001	8	pagaa001	7	beltb001	3	poseb001	2	crawb001	6	blang001	9	penar002	4	tejar001	5	cuetj001	1	jankt001	8	myerw001	3	kempm001	9	solay001	5	dicka001	7	bethc001	2	schir001	4	ramia003	6	jacke001	1	osicj001	maurb001
